seed,condition,seq_length,noise_rate,seq_id,queried_key,target_value,predicted_value,correct,distractor_leakage_events,mutex_violation_ticks,mean_firing_density
159745,ablation_unshielded_retrieval,64,0.05,39,13,0,0,1,608,708,0.129468
163841,ablation_unshielded_retrieval,64,0.05,40,6,0,0,1,528,744,0.117951
167937,ablation_unshielded_retrieval,64,0.05,41,8,1,1,1,512,756,0.121108
172033,ablation_unshielded_retrieval,64,0.05,42,4,1,0,0,608,768,0.124502
176129,ablation_unshielded_retrieval,64,0.05,43,7,1,1,1,576,768,0.136029
180225,ablation_unshielded_retrieval,64,0.05,44,10,1,0,0,352,684,0.096663
184321,ablation_unshielded_retrieval,64,0.05,45,2,0,0,1,640,768,0.131063
188417,ablation_unshielded_retrieval,64,0.05,46,7,1,1,1,512,744,0.118640
192513,ablation_unshielded_retrieval,64,0.05,47,2,0,1,0,656,768,0.137161
196609,ablation_unshielded_retrieval,64,0.05,48,12,1,0,0,496,756,0.117262
200705,ablation_unshielded_retrieval,64,0.05,49,4,1,0,0,432,744,0.106844
204801,ablation_unshielded_retrieval,64,0.05,50,2,0,0,1,624,768,0.146674
4098,ablation_unshielded_retrieval,64,0.05,1,2,0,1,0,384,756,0.106165
8194,ablation_unshielded_retrieval,64,0.05,2,2,0,0,1,688,756,0.115667
12290,ablation_unshielded_retrieval,64,0.05,3,4,1,0,0,464,684,0.122229
16386,ablation_unshielded_retrieval,64,0.05,4,7,1,0,0,448,756,0.108880
20482,ablation_unshielded_retrieval,64,0.05,5,11,0,0,1,480,708,0.105486
24578,ablation_unshielded_retrieval,64,0.05,6,6,1,1,1,688,732,0.151877
28674,ablation_unshielded_retrieval,64,0.05,7,5,0,1,0,656,732,0.107081
32770,ablation_unshielded_retrieval,64,0.05,8,12,0,0,1,624,768,0.132636
36866,ablation_unshielded_retrieval,64,0.05,9,1,1,0,0,656,768,0.138097
40962,ablation_unshielded_retrieval,64,0.05,10,5,1,1,1,656,756,0.132420
45058,ablation_unshielded_retrieval,64,0.05,11,4,0,0,1,528,708,0.107749
49154,ablation_unshielded_retrieval,64,0.05,12,14,0,1,0,496,672,0.108212
53250,ablation_unshielded_retrieval,64,0.05,13,7,0,0,1,560,768,0.142375
57346,ablation_unshielded_retrieval,64,0.05,14,11,1,1,1,592,768,0.137634
61442,ablation_unshielded_retrieval,64,0.05,15,9,1,0,0,576,756,0.118619
65538,ablation_unshielded_retrieval,64,0.05,16,13,1,0,0,560,732,0.115667
69634,ablation_unshielded_retrieval,64,0.05,17,7,1,1,1,592,768,0.112058
73730,ablation_unshielded_retrieval,64,0.05,18,2,1,1,1,608,732,0.134683
77826,ablation_unshielded_retrieval,64,0.05,19,15,0,1,0,400,720,0.112274
81922,ablation_unshielded_retrieval,64,0.05,20,3,1,0,0,384,720,0.088981
86018,ablation_unshielded_retrieval,64,0.05,21,8,1,0,0,624,732,0.114094
90114,ablation_unshielded_retrieval,64,0.05,22,14,0,1,0,480,744,0.123360
94210,ablation_unshielded_retrieval,64,0.05,23,2,1,1,1,480,720,0.105260
98306,ablation_unshielded_retrieval,64,0.05,24,1,0,1,0,480,768,0.133809
102402,ablation_unshielded_retrieval,64,0.05,25,5,0,0,1,544,744,0.137429
106498,ablation_unshielded_retrieval,64,0.05,26,0,0,0,1,512,744,0.117488
110594,ablation_unshielded_retrieval,64,0.05,27,8,1,1,1,688,768,0.139434
114690,ablation_unshielded_retrieval,64,0.05,28,3,0,1,0,528,684,0.096447
118786,ablation_unshielded_retrieval,64,0.05,29,11,0,0,1,656,732,0.121797
122882,ablation_unshielded_retrieval,64,0.05,30,3,1,0,0,672,744,0.120429
126978,ablation_unshielded_retrieval,64,0.05,31,8,0,0,1,592,768,0.113200
131074,ablation_unshielded_retrieval,64,0.05,32,2,1,0,0,592,768,0.147352
135170,ablation_unshielded_retrieval,64,0.05,33,15,0,0,1,560,696,0.104592
139266,ablation_unshielded_retrieval,64,0.05,34,15,0,0,1,592,756,0.134672
143362,ablation_unshielded_retrieval,64,0.05,35,4,1,0,0,592,744,0.115226
147458,ablation_unshielded_retrieval,64,0.05,36,7,1,1,1,672,768,0.138971
151554,ablation_unshielded_retrieval,64,0.05,37,2,0,1,0,544,768,0.140123
155650,ablation_unshielded_retrieval,64,0.05,38,3,0,1,0,592,708,0.108901
159746,ablation_unshielded_retrieval,64,0.05,39,5,0,0,1,528,696,0.125396
163842,ablation_unshielded_retrieval,64,0.05,40,13,0,0,1,640,756,0.129242
167938,ablation_unshielded_retrieval,64,0.05,41,14,0,0,1,400,624,0.105497
172034,ablation_unshielded_retrieval,64,0.05,42,2,0,1,0,512,696,0.109559
176130,ablation_unshielded_retrieval,64,0.05,43,14,1,1,1,576,756,0.135124
180226,ablation_unshielded_retrieval,64,0.05,44,11,0,1,0,608,768,0.111164
184322,ablation_unshielded_retrieval,64,0.05,45,14,1,0,0,480,756,0.117714
188418,ablation_unshielded_retrieval,64,0.05,46,9,1,1,1,496,636,0.120645
192514,ablation_unshielded_retrieval,64,0.05,47,2,1,1,1,672,768,0.135803
196610,ablation_unshielded_retrieval,64,0.05,48,8,0,1,0,544,756,0.116572
200706,ablation_unshielded_retrieval,64,0.05,49,5,0,0,1,640,708,0.131063
204802,ablation_unshielded_retrieval,64,0.05,50,1,0,1,0,208,720,0.074491
4099,ablation_unshielded_retrieval,64,0.05,1,8,1,1,1,528,756,0.115894
8195,ablation_unshielded_retrieval,64,0.05,2,8,1,0,0,528,768,0.133109
12291,ablation_unshielded_retrieval,64,0.05,3,8,1,0,0,368,756,0.097578
16387,ablation_unshielded_retrieval,64,0.05,4,0,0,0,1,336,660,0.096900
20483,ablation_unshielded_retrieval,64,0.05,5,5,0,1,0,432,684,0.096210
24579,ablation_unshielded_retrieval,64,0.05,6,11,1,0,0,528,768,0.125643
28675,ablation_unshielded_retrieval,64,0.05,7,13,1,1,1,640,768,0.134230
32771,ablation_unshielded_retrieval,64,0.05,8,2,0,1,0,288,660,0.093517
36867,ablation_unshielded_retrieval,64,0.05,9,10,1,0,0,592,756,0.124265
40963,ablation_unshielded_retrieval,64,0.05,10,0,1,1,1,736,768,0.162974
45059,ablation_unshielded_retrieval,64,0.05,11,4,0,0,1,432,744,0.113437
49155,ablation_unshielded_retrieval,64,0.05,12,15,0,0,1,560,768,0.119740
53251,ablation_unshielded_retrieval,64,0.05,13,3,1,1,1,464,660,0.100962
57347,ablation_unshielded_retrieval,64,0.05,14,9,1,1,1,560,768,0.120206
61443,ablation_unshielded_retrieval,64,0.05,15,4,0,0,1,496,684,0.124265
65539,ablation_unshielded_retrieval,64,0.05,16,6,0,0,1,608,720,0.130158
69635,ablation_unshielded_retrieval,64,0.05,17,2,1,0,0,512,720,0.106844
73731,ablation_unshielded_retrieval,64,0.05,18,4,0,1,0,592,756,0.141007
77827,ablation_unshielded_retrieval,64,0.05,19,7,1,1,1,368,660,0.103450
81923,ablation_unshielded_retrieval,64,0.05,20,9,0,1,0,560,768,0.121560
86019,ablation_unshielded_retrieval,64,0.05,21,11,0,1,0,544,708,0.120882
90115,ablation_unshielded_retrieval,64,0.05,22,5,1,1,1,528,720,0.118835
94211,ablation_unshielded_retrieval,64,0.05,23,1,0,0,1,544,648,0.117477
98307,ablation_unshielded_retrieval,64,0.05,24,0,1,1,1,416,768,0.103224
102403,ablation_unshielded_retrieval,64,0.05,25,5,1,1,1,336,732,0.098247
106499,ablation_unshielded_retrieval,64,0.05,26,4,1,1,1,672,756,0.143754
110595,ablation_unshielded_retrieval,64,0.05,27,15,1,1,1,336,744,0.079026
114691,ablation_unshielded_retrieval,64,0.05,28,0,0,1,0,576,732,0.136277
118787,ablation_unshielded_retrieval,64,0.05,29,5,1,0,0,384,720,0.103461
122883,ablation_unshielded_retrieval,64,0.05,30,8,0,0,1,432,588,0.099852
126979,ablation_unshielded_retrieval,64,0.05,31,4,1,1,1,688,768,0.131515
131075,ablation_unshielded_retrieval,64,0.05,32,13,1,1,1,496,732,0.110916
135171,ablation_unshielded_retrieval,64,0.05,33,10,1,1,1,672,768,0.147363
139267,ablation_unshielded_retrieval,64,0.05,34,6,0,1,0,656,744,0.133767
143363,ablation_unshielded_retrieval,64,0.05,35,11,0,1,0,480,768,0.112500
147459,ablation_unshielded_retrieval,64,0.05,36,12,0,0,1,528,720,0.124717
151555,ablation_unshielded_retrieval,64,0.05,37,14,0,1,0,704,744,0.128132
155651,ablation_unshielded_retrieval,64,0.05,38,3,1,0,0,448,756,0.112974
159747,ablation_unshielded_retrieval,64,0.05,39,0,0,0,1,528,768,0.122465
163843,ablation_unshielded_retrieval,64,0.05,40,10,0,1,0,656,756,0.116346
167939,ablation_unshielded_retrieval,64,0.05,41,6,1,0,0,480,708,0.106618
172035,ablation_unshielded_retrieval,64,0.05,42,10,0,0,1,592,768,0.132204
176131,ablation_unshielded_retrieval,64,0.05,43,4,1,0,0,512,684,0.125407
180227,ablation_unshielded_retrieval,64,0.05,44,4,0,1,0,544,720,0.120871
184323,ablation_unshielded_retrieval,64,0.05,45,5,1,0,0,576,768,0.134014
188419,ablation_unshielded_retrieval,64,0.05,46,9,0,0,1,528,720,0.107307
192515,ablation_unshielded_retrieval,64,0.05,47,7,0,0,1,512,756,0.100067
196611,ablation_unshielded_retrieval,64,0.05,48,0,1,0,0,560,708,0.101877
200707,ablation_unshielded_retrieval,64,0.05,49,4,1,1,1,432,768,0.106176
204803,ablation_unshielded_retrieval,64,0.05,50,15,0,0,1,432,768,0.098031
4100,ablation_unshielded_retrieval,64,0.05,1,13,0,0,1,528,744,0.122702
8196,ablation_unshielded_retrieval,64,0.05,2,9,1,1,1,544,720,0.114762
12292,ablation_unshielded_retrieval,64,0.05,3,8,1,1,1,624,720,0.111153
16388,ablation_unshielded_retrieval,64,0.05,4,13,0,0,1,512,684,0.117714
20484,ablation_unshielded_retrieval,64,0.05,5,14,1,0,0,512,732,0.117499
24580,ablation_unshielded_retrieval,64,0.05,6,1,0,1,0,480,708,0.121118
28676,ablation_unshielded_retrieval,64,0.05,7,15,1,0,0,448,768,0.116357
32772,ablation_unshielded_retrieval,64,0.05,8,14,0,0,1,480,696,0.114094
36868,ablation_unshielded_retrieval,64,0.05,9,5,1,0,0,624,756,0.119514
40964,ablation_unshielded_retrieval,64,0.05,10,5,0,0,1,624,768,0.140328
45060,ablation_unshielded_retrieval,64,0.05,11,8,0,0,1,656,768,0.134683
49156,ablation_unshielded_retrieval,64,0.05,12,9,1,1,1,640,744,0.141007
53252,ablation_unshielded_retrieval,64,0.05,13,1,0,0,1,416,744,0.101209
57348,ablation_unshielded_retrieval,64,0.05,14,2,1,1,1,528,648,0.109785
61444,ablation_unshielded_retrieval,64,0.05,15,8,1,0,0,672,708,0.135351
65540,ablation_unshielded_retrieval,64,0.05,16,15,0,1,0,496,744,0.119298
69636,ablation_unshielded_retrieval,64,0.05,17,9,0,0,1,432,744,0.114557
73732,ablation_unshielded_retrieval,64,0.05,18,6,1,0,0,496,720,0.109559
77828,ablation_unshielded_retrieval,64,0.05,19,10,0,1,0,592,756,0.111153
81924,ablation_unshielded_retrieval,64,0.05,20,12,1,1,1,560,696,0.128111
86020,ablation_unshielded_retrieval,64,0.05,21,10,1,1,1,512,708,0.112974
90116,ablation_unshielded_retrieval,64,0.05,22,9,1,0,0,528,756,0.129705
94212,ablation_unshielded_retrieval,64,0.05,23,2,0,0,1,640,756,0.133336
98308,ablation_unshielded_retrieval,64,0.05,24,11,1,1,1,720,768,0.162511
102404,ablation_unshielded_retrieval,64,0.05,25,1,0,1,0,368,768,0.088302
106500,ablation_unshielded_retrieval,64,0.05,26,13,0,1,0,592,672,0.131505
110596,ablation_unshielded_retrieval,64,0.05,27,14,0,0,1,528,768,0.125643
114692,ablation_unshielded_retrieval,64,0.05,28,6,1,1,1,656,756,0.132183
118788,ablation_unshielded_retrieval,64,0.05,29,2,0,0,1,288,756,0.096221
122884,ablation_unshielded_retrieval,64,0.05,30,2,0,0,1,464,744,0.115441
126980,ablation_unshielded_retrieval,64,0.05,31,8,1,1,1,448,624,0.116120
131076,ablation_unshielded_retrieval,64,0.05,32,12,0,0,1,512,768,0.123360
135172,ablation_unshielded_retrieval,64,0.05,33,12,0,0,1,736,768,0.152545
139268,ablation_unshielded_retrieval,64,0.05,34,4,0,0,1,496,768,0.126301
143364,ablation_unshielded_retrieval,64,0.05,35,2,0,1,0,624,744,0.122260
147460,ablation_unshielded_retrieval,64,0.05,36,0,1,1,1,560,768,0.124049
151556,ablation_unshielded_retrieval,64,0.05,37,3,1,0,0,560,756,0.115215
155652,ablation_unshielded_retrieval,64,0.05,38,6,1,1,1,464,768,0.121776
159748,ablation_unshielded_retrieval,64,0.05,39,13,1,0,0,544,756,0.123823
163844,ablation_unshielded_retrieval,64,0.05,40,10,1,0,0,464,696,0.097115
167940,ablation_unshielded_retrieval,64,0.05,41,4,1,1,1,624,768,0.136973
172036,ablation_unshielded_retrieval,64,0.05,42,4,1,0,0,544,732,0.127227
176132,ablation_unshielded_retrieval,64,0.05,43,8,0,0,1,544,708,0.115215
180228,ablation_unshielded_retrieval,64,0.05,44,14,0,1,0,368,684,0.096447
184324,ablation_unshielded_retrieval,64,0.05,45,12,0,0,1,368,684,0.112316
188420,ablation_unshielded_retrieval,64,0.05,46,5,0,0,1,608,744,0.132657
192516,ablation_unshielded_retrieval,64,0.05,47,13,0,1,0,528,768,0.131752
196612,ablation_unshielded_retrieval,64,0.05,48,4,1,0,0,544,756,0.126990
200708,ablation_unshielded_retrieval,64,0.05,49,9,1,0,0,656,708,0.131289
204804,ablation_unshielded_retrieval,64,0.05,50,7,0,0,1,560,756,0.123144
4101,ablation_unshielded_retrieval,64,0.05,1,0,1,0,0,512,756,0.119514
8197,ablation_unshielded_retrieval,64,0.05,2,9,0,1,0,528,756,0.122002
12293,ablation_unshielded_retrieval,64,0.05,3,9,0,1,0,544,768,0.120429
16389,ablation_unshielded_retrieval,64,0.05,4,11,0,0,1,592,756,0.133099
20485,ablation_unshielded_retrieval,64,0.05,5,4,0,0,1,352,756,0.103680
24581,ablation_unshielded_retrieval,64,0.05,6,2,0,0,1,560,756,0.135803
28677,ablation_unshielded_retrieval,64,0.05,7,3,1,0,0,624,768,0.125643
32773,ablation_unshielded_retrieval,64,0.05,8,14,1,1,1,608,696,0.105034
36869,ablation_unshielded_retrieval,64,0.05,9,6,0,1,0,496,732,0.110033
40965,ablation_unshielded_retrieval,64,0.05,10,12,0,1,0,416,720,0.107975
45061,ablation_unshielded_retrieval,64,0.05,11,12,1,1,1,432,696,0.107533
49157,ablation_unshielded_retrieval,64,0.05,12,14,1,1,1,624,768,0.117477
53253,ablation_unshielded_retrieval,64,0.05,13,1,0,1,0,592,768,0.118867
57349,ablation_unshielded_retrieval,64,0.05,14,11,0,1,0,496,768,0.129263
61445,ablation_unshielded_retrieval,64,0.05,15,3,1,0,0,624,732,0.130826
65541,ablation_unshielded_retrieval,64,0.05,16,8,0,1,0,432,744,0.099841
69637,ablation_unshielded_retrieval,64,0.05,17,1,0,0,1,544,672,0.115894
73733,ablation_unshielded_retrieval,64,0.05,18,3,1,1,1,640,732,0.112952
77829,ablation_unshielded_retrieval,64,0.05,19,9,0,0,1,672,744,0.140565
81925,ablation_unshielded_retrieval,64,0.05,20,10,1,0,0,432,708,0.110464
86021,ablation_unshielded_retrieval,64,0.05,21,11,1,0,0,672,768,0.128821
90117,ablation_unshielded_retrieval,64,0.05,22,4,1,0,0,592,660,0.131515
94213,ablation_unshielded_retrieval,64,0.05,23,8,1,1,1,560,732,0.120882
98309,ablation_unshielded_retrieval,64,0.05,24,0,1,1,1,688,756,0.145995
102405,ablation_unshielded_retrieval,64,0.05,25,1,0,0,1,432,708,0.116809
106501,ablation_unshielded_retrieval,64,0.05,26,10,0,1,0,416,672,0.091244
110597,ablation_unshielded_retrieval,64,0.05,27,3,0,1,0,384,756,0.101414
114693,ablation_unshielded_retrieval,64,0.05,28,7,1,0,0,608,756,0.127885
118789,ablation_unshielded_retrieval,64,0.05,29,2,1,1,1,400,720,0.098042
122885,ablation_unshielded_retrieval,64,0.05,30,13,0,0,1,608,756,0.122455
126981,ablation_unshielded_retrieval,64,0.05,31,0,0,1,0,480,696,0.107307
131077,ablation_unshielded_retrieval,64,0.05,32,0,1,1,1,656,768,0.142838
135173,ablation_unshielded_retrieval,64,0.05,33,8,1,1,1,496,684,0.107307
139269,ablation_unshielded_retrieval,64,0.05,34,2,1,1,1,592,744,0.141922
143365,ablation_unshielded_retrieval,64,0.05,35,9,0,1,0,528,768,0.116367
147461,ablation_unshielded_retrieval,64,0.05,36,4,1,0,0,512,672,0.120214
151557,ablation_unshielded_retrieval,64,0.05,37,15,1,1,1,528,708,0.115215
155653,ablation_unshielded_retrieval,64,0.05,38,0,0,0,1,432,732,0.111369
159749,ablation_unshielded_retrieval,64,0.05,39,3,1,1,1,576,756,0.125848
163845,ablation_unshielded_retrieval,64,0.05,40,8,1,0,0,624,768,0.122229
167941,ablation_unshielded_retrieval,64,0.05,41,10,0,0,1,624,720,0.118651
172037,ablation_unshielded_retrieval,64,0.05,42,1,1,1,1,464,744,0.102545
176133,ablation_unshielded_retrieval,64,0.05,43,5,1,1,1,608,756,0.126312
180229,ablation_unshielded_retrieval,64,0.05,44,5,1,0,0,576,720,0.127669
184325,ablation_unshielded_retrieval,64,0.05,45,10,1,0,0,592,708,0.124717
188421,ablation_unshielded_retrieval,64,0.05,46,12,1,1,1,544,732,0.127001
192517,ablation_unshielded_retrieval,64,0.05,47,11,0,0,1,608,744,0.160464
196613,ablation_unshielded_retrieval,64,0.05,48,6,0,1,0,560,768,0.115452
200709,ablation_unshielded_retrieval,64,0.05,49,10,1,0,0,576,768,0.133993
204805,ablation_unshielded_retrieval,64,0.05,50,8,0,1,0,608,744,0.117714
4102,ablation_unshielded_retrieval,64,0.05,1,5,1,1,1,656,768,0.136287
8198,ablation_unshielded_retrieval,64,0.05,2,3,0,1,0,480,768,0.124502
12294,ablation_unshielded_retrieval,64,0.05,3,2,1,1,1,512,708,0.126106
16390,ablation_unshielded_retrieval,64,0.05,4,3,0,1,0,560,696,0.110916
20486,ablation_unshielded_retrieval,64,0.05,5,15,1,1,1,560,756,0.119061
24582,ablation_unshielded_retrieval,64,0.05,6,8,0,1,0,336,708,0.102103
28678,ablation_unshielded_retrieval,64,0.05,7,15,0,0,1,560,756,0.119082
32774,ablation_unshielded_retrieval,64,0.05,8,11,0,0,1,576,756,0.149152
36870,ablation_unshielded_retrieval,64,0.05,9,11,0,0,1,608,720,0.139444
40966,ablation_unshielded_retrieval,64,0.05,10,14,1,1,1,528,744,0.124728
45062,ablation_unshielded_retrieval,64,0.05,11,7,1,0,0,576,708,0.123370
49158,ablation_unshielded_retrieval,64,0.05,12,12,1,1,1,608,768,0.124286
53254,ablation_unshielded_retrieval,64,0.05,13,4,1,0,0,496,732,0.108438
57350,ablation_unshielded_retrieval,64,0.05,14,0,1,0,0,560,756,0.141933
61446,ablation_unshielded_retrieval,64,0.05,15,2,1,1,1,560,768,0.133778
65542,ablation_unshielded_retrieval,64,0.05,16,5,0,1,0,640,768,0.141912
69638,ablation_unshielded_retrieval,64,0.05,17,4,1,0,0,592,684,0.136729
73734,ablation_unshielded_retrieval,64,0.05,18,11,1,1,1,496,684,0.100962
77830,ablation_unshielded_retrieval,64,0.05,19,8,1,0,0,384,744,0.093722
81926,ablation_unshielded_retrieval,64,0.05,20,1,1,1,1,752,768,0.148925
86022,ablation_unshielded_retrieval,64,0.05,21,10,0,0,1,672,768,0.133580
90118,ablation_unshielded_retrieval,64,0.05,22,0,1,1,1,496,756,0.116357
94214,ablation_unshielded_retrieval,64,0.05,23,10,0,1,0,656,708,0.136266
98310,ablation_unshielded_retrieval,64,0.05,24,15,0,0,1,544,732,0.107533
102406,ablation_unshielded_retrieval,64,0.05,25,3,1,0,0,432,768,0.106618
106502,ablation_unshielded_retrieval,64,0.05,26,7,1,0,0,464,744,0.118393
110598,ablation_unshielded_retrieval,64,0.05,27,9,0,1,0,512,732,0.108428
114694,ablation_unshielded_retrieval,64,0.05,28,15,1,1,1,592,720,0.124965
118790,ablation_unshielded_retrieval,64,0.05,29,9,0,1,0,560,756,0.131052
122886,ablation_unshielded_retrieval,64,0.05,30,15,0,0,1,320,588,0.090349
126982,ablation_unshielded_retrieval,64,0.05,31,15,1,0,0,448,576,0.104581
131078,ablation_unshielded_retrieval,64,0.05,32,8,1,1,1,624,756,0.115667
135174,ablation_unshielded_retrieval,64,0.05,33,3,1,0,0,464,768,0.111842
139270,ablation_unshielded_retrieval,64,0.05,34,13,1,1,1,560,696,0.130836
143366,ablation_unshielded_retrieval,64,0.05,35,6,1,0,0,480,684,0.111842
147462,ablation_unshielded_retrieval,64,0.05,36,4,0,1,0,560,696,0.118619
151558,ablation_unshielded_retrieval,64,0.05,37,14,0,0,1,496,600,0.108664
155654,ablation_unshielded_retrieval,64,0.05,38,6,1,0,0,368,756,0.091459
159750,ablation_unshielded_retrieval,64,0.05,39,10,1,1,1,432,768,0.096900
163846,ablation_unshielded_retrieval,64,0.05,40,8,0,1,0,432,720,0.097794
167942,ablation_unshielded_retrieval,64,0.05,41,5,0,0,1,400,696,0.095995
172038,ablation_unshielded_retrieval,64,0.05,42,2,0,0,1,624,756,0.131731
176134,ablation_unshielded_retrieval,64,0.05,43,1,0,1,0,640,732,0.129705
180230,ablation_unshielded_retrieval,64,0.05,44,0,0,0,1,576,768,0.139886
184326,ablation_unshielded_retrieval,64,0.05,45,9,0,1,0,640,768,0.145305
188422,ablation_unshielded_retrieval,64,0.05,46,13,0,1,0,592,768,0.122692
192518,ablation_unshielded_retrieval,64,0.05,47,10,1,0,0,624,744,0.115915
196614,ablation_unshielded_retrieval,64,0.05,48,13,0,1,0,704,756,0.159591
200710,ablation_unshielded_retrieval,64,0.05,49,0,0,1,0,592,756,0.117251
204806,ablation_unshielded_retrieval,64,0.05,50,10,1,0,0,544,756,0.136952
4103,ablation_unshielded_retrieval,64,0.05,1,13,0,1,0,624,732,0.120203
8199,ablation_unshielded_retrieval,64,0.05,2,13,0,0,1,416,732,0.108664
12295,ablation_unshielded_retrieval,64,0.05,3,0,1,0,0,608,744,0.113405
16391,ablation_unshielded_retrieval,64,0.05,4,15,1,1,1,560,756,0.125870
20487,ablation_unshielded_retrieval,64,0.05,5,3,1,0,0,544,708,0.116594
24583,ablation_unshielded_retrieval,64,0.05,6,4,1,0,0,592,756,0.129026
28679,ablation_unshielded_retrieval,64,0.05,7,6,0,1,0,640,768,0.131289
32775,ablation_unshielded_retrieval,64,0.05,8,15,1,0,0,512,684,0.118609
36871,ablation_unshielded_retrieval,64,0.05,9,5,0,0,1,560,756,0.123586
40967,ablation_unshielded_retrieval,64,0.05,10,15,1,1,1,384,720,0.111369
45063,ablation_unshielded_retrieval,64,0.05,11,3,0,1,0,528,768,0.129705
49159,ablation_unshielded_retrieval,64,0.05,12,12,0,1,0,432,768,0.117962
53255,ablation_unshielded_retrieval,64,0.05,13,3,0,0,1,672,768,0.128348
57351,ablation_unshielded_retrieval,64,0.05,14,8,1,0,0,656,708,0.121324
61447,ablation_unshielded_retrieval,64,0.05,15,2,1,1,1,560,732,0.127885
65543,ablation_unshielded_retrieval,64,0.05,16,15,0,1,0,560,768,0.117262
69639,ablation_unshielded_retrieval,64,0.05,17,13,0,1,0,352,768,0.100516
73735,ablation_unshielded_retrieval,64,0.05,18,15,1,0,0,576,708,0.128790
77831,ablation_unshielded_retrieval,64,0.05,19,13,0,0,1,528,756,0.122013
81927,ablation_unshielded_retrieval,64,0.05,20,2,1,1,1,704,768,0.148268
86023,ablation_unshielded_retrieval,64,0.05,21,3,0,1,0,560,756,0.103913
90119,ablation_unshielded_retrieval,64,0.05,22,12,1,0,0,560,744,0.128563
94215,ablation_unshielded_retrieval,64,0.05,23,11,1,1,1,432,696,0.100293
98311,ablation_unshielded_retrieval,64,0.05,24,12,0,1,0,464,768,0.118835
102407,ablation_unshielded_retrieval,64,0.05,25,1,0,0,1,528,732,0.124060
106503,ablation_unshielded_retrieval,64,0.05,26,1,0,0,1,592,756,0.134672
110599,ablation_unshielded_retrieval,64,0.05,27,1,1,0,0,624,768,0.139876
114695,ablation_unshielded_retrieval,64,0.05,28,11,1,1,1,608,756,0.124038
